,global_sentiment_score,global_sentiment_category,market_relevance_score,Banks_sentiment_score,Banks_relevance_score,Oil & Gas_sentiment_score,Oil & Gas_relevance_score,Technology_sentiment_score,Technology_relevance_score,Healthcare_sentiment_score,Healthcare_relevance_score,Utilities_sentiment_score,Utilities_relevance_score,key_points,keywords
0,0.6,Positive,1.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Net position of the Eurosystem in foreign currency assets increased by EUR 0.1 billion. | Net balance of open market operations rose by EUR 44.8 billion. | Base money increased by EUR 3.2 billion. | Securities markets programme reported a value of EUR 1.3 billion. | Pandemic emergency purchase programme saw a weekly change of EUR 1.8 billion in purchases.,Eurosystem | foreign currency assets | open market operations | base money | monetary policy
0,0.6,Positive,1.0,0.7,1.0,0.4,0.5,0.5,0.5,0.3,0.0,0.4,0.5,"Euro area economic outlook shows a positive trend in GDP growth for 2024. | Inflation rates are projected to decrease gradually over the next few years. | Employment rates remain stable with a consistent unemployment rate. | Investment in the euro area is expected to recover, particularly in the manufacturing sector. | Consumer confidence is improving, which may lead to increased private consumption.",economic outlook | GDP growth | inflation | employment | investment | consumer confidence
0,0.6,Positive,1.0,0.5,1.0,0.3,0.5,0.4,0.5,0.4,0.5,0.4,0.5,"The ECB lowered the deposit facility rate by 25 basis points. | Headline inflation is projected to average 2.5% in 2024. | Economic growth is projected at 0.8% in 2024, rising to 1.5% in 2026. | Domestic inflation remains high, but labour cost pressures are moderating. | The ECB is committed to ensuring inflation returns to the 2% target.",monetary policy | inflation | economic growth | deposit facility rate | financial conditions
0,0.6,Positive,1.0,0.7,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,"The deposit facility rate has been lowered by 25 basis points. | Inflation is projected to average 2.5% in 2024, declining towards the target over the next few years. | Economic growth is projected at 0.8% in 2024, with a slight downward revision from previous projections. | The governing council is committed to ensuring inflation returns to its 2% medium-term target. | Changes to the operational framework for monetary policy will take effect from 18 September 2024.",deposit facility rate | inflation outlook | monetary policy | economic growth | ECB
0,0.6,Positive,1.0,0.7,1.0,0.4,0.5,0.5,0.5,0.3,0.0,0.4,0.5,"The ECB lowered the deposit facility rate by 25 basis points. | Inflation is projected to average 2.5% in 2024, declining towards the 2% target by 2025. | Economic growth is expected to be 0.8% in 2024, with a gradual increase in subsequent years. | The labor market remains resilient, but there are signs of moderation in demand for labor. | Geopolitical risks and structural reforms are critical for future economic stability.",ECB | monetary policy | inflation | economic growth | geopolitical risks
0,0.6,Positive,1.0,0.5,1.0,0.3,0.5,0.4,0.5,0.4,0.5,0.4,0.5,"The ECB lowered the deposit facility rate by 25 basis points. | Headline inflation is projected to average 2.5% in 2024. | Economic growth is projected at 0.8% in 2024, rising to 1.5% in 2026. | Domestic inflation remains high, but labour cost pressures are moderating. | The ECB is committed to ensuring inflation returns to the 2% target.",monetary policy | inflation | economic growth | interest rates | ECB
0,0.5,Neutral,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Net position of the Eurosystem in foreign currency increased by EUR 0.2 billion. | Net balance of open market operations decreased by EUR 24.7 billion. | Base money rose by EUR 10.3 billion. | Securities held for monetary policy purposes are accounted for at amortised cost. | Weekly changes in various monetary policy securities portfolios were reported.,Eurosystem | foreign currency | open market operations | base money | monetary policy
0,0.8,Positive,1.0,0.7,1.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,"The ECB has launched a two-year preparation phase for a potential digital euro. | A draft digital euro scheme rulebook is being developed to standardize digital euro payments. | The digital euro aims to provide a secure, accessible payment solution across the euro area. | The rulebook will ensure a consistent user experience and privacy standards. | The RDG has received extensive feedback to refine the rulebook and address stakeholder concerns.",digital euro | ECB | payment standardization | financial inclusion | privacy
0,0.8,Positive,1.0,0.7,1.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,0.0,"ECB published third report on digital euro rulebook development. | Draft rulebook aims to harmonize digital euro payments across the euro area. | Received almost 2,500 comments from RDG members on the preliminary draft. | Seven new workstreams launched to focus on key areas of the rulebook. | Future updates will align with the digital euro legislative process.",digital euro | rulebook | ECB | payments | legislative process
0,0.8,Positive,1.0,0.7,1.0,0.0,0.0,0.9,1.0,0.0,0.0,0.0,0.0,The ECB is committed to updating the ECON committee on the digital euro project. | The rulebook development group aims to create a unified set of rules for digital euro payments. | Harmonization will enhance user experience and allow private providers to scale their payment solutions. | The rulebook will be flexible to accommodate future adjustments and innovations. | Feedback from the rulebook development group will influence the final decision on multiple digital euro accounts.,digital euro | rulebook development group | payments ecosystem | harmonization | regulatory provisions
0,0.5,Neutral,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Net position of the Eurosystem in foreign currency decreased by EUR 1.3 billion. | Net balance of open market operations rose by EUR 40.4 billion. | Base money liabilities fell by EUR 27.3 billion. | Detailed breakdown of securities held for monetary policy purposes provided. | Discontinuation of reinvestments under the asset purchase programme noted.,Eurosystem | foreign currency | open market operations | base money | monetary policy
0,0.6,Positive,1.0,0.7,1.0,0.3,0.5,0.5,0.5,0.4,0.5,0.4,0.5,"Sticky services inflation is keeping headline inflation elevated. | Price pressures in the services sector are broad-based and global. | Medium-term inflation projections cluster around the 2% target. | Private sector forecasts suggest conditions for a soft landing remain. | Inflation perceptions remain high, making expectations fragile to shocks.",inflation | services sector | monetary policy | economic outlook | price stability
0,0.5,Neutral,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,M3 annual growth rate remains stable at 2.3% in July 2024. | Deposits placed by households show a slight increase in growth. | Loans to the private sector have shown mixed results with some categories experiencing growth. | Overall monetary developments indicate a cautious but stable financial environment. | Marketable instruments and overnight deposits have fluctuated significantly.,M3 | monetary developments | deposits | loans | euro area
0,0.5,Neutral,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Net position of the Eurosystem in foreign currency increased by EUR 0.1 billion. | Net balance of open market operations rose by EUR 2.1 billion. | Base money decreased by EUR 4 billion. | Securities held for monetary policy purposes are accounted for at amortised cost. | Weekly changes in various monetary policy securities portfolios were reported.,Eurosystem | foreign currency | open market operations | base money | monetary policy
0,0.5,Neutral,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ECB keeps key interest rates unchanged. | Medium-term inflation outlook remains broadly stable. | High wage growth impact on inflation is buffered by profits. | Inflation likely to remain above target into next year. | Governing council ready to adjust instruments to ensure inflation returns to target.,interest rates | inflation | monetary policy | ECB | economic data
0,0.6,Positive,1.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Net position of the Eurosystem in foreign currency increased by EUR 1.5 billion. | Net balance of open market operations rose by EUR 9.4 billion. | Base money liability fell by EUR 11.1 billion. | Public sector purchase programme saw a decrease of EUR 9.9 billion. | Pandemic emergency purchase programme had a weekly change of EUR 1.0 billion.,Eurosystem | foreign currency | open market operations | base money | monetary policy
0,0.5,Neutral,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Net position of the Eurosystem in foreign currency increased by EUR 0.3 billion. | Net balance of open market operations decreased by EUR 25.9 billion. | Base money increased by EUR 20.4 billion. | Detailed breakdown of securities held for monetary policy purposes provided. | Changes in monetary policy securities portfolios reported.,Eurosystem | foreign currency | open market operations | base money | monetary policy
0,0.5,Neutral,1.0,0.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Net position of the Eurosystem in foreign currency assets increased by EUR 0.7 billion. | Net balance of open market operations fell by EUR 30.4 billion. | Base money rose by EUR 8.3 billion. | Public sector purchase programme saw a redemption of EUR 6.0 billion. | Pandemic emergency purchase programme had a weekly change of EUR 1.2 billion in purchases.,Eurosystem | foreign currency assets | open market operations | base money | monetary policy
